date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,relative_humidity,rainfall_mm,snowfall_mm
2020-01-06,Slovenia,0,0,0,0,,,,,2080908,-2.85,-7.194444,3.883333,73.232387,0,
2020-01-06,Russia,0,0,0,0,,,,,145934460,-5.037037,-11.074074,-3.740741,90.293331,3.725333,690.033333
2020-01-06,Ireland,0,0,0,0,,,,,4904240,7.763889,4.465278,9.430556,84.142812,5.08,
2020-01-06,Belarus,0,0,0,0,,,,,9449321,-1.227778,-2.411111,-0.011111,80.413801,0.036286,20.32
2020-01-06,Romania,0,0,0,0,,,,,19414458,-6.377778,-11.733333,-1.577778,84.587626,0.60325,48.26
2020-01-06,Albania,0,0,0,0,,,,,2862427,2.45,-1.455556,5.722222,40.78369,0.2286,
2020-01-06,Switzerland,0,0,0,0,,,,,8544527,-0.592593,-3.864198,4.37037,71.761538,0.028222,
2020-01-06,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-06,Hungary,0,0,0,0,,,,,9772756,-1.62963,-5.740741,2.759259,72.012196,0,
2020-01-06,Latvia,0,0,0,0,,,,,1919968,0.715278,-1.145833,1.652778,95.646252,0,
2020-01-06,Belgium,0,0,0,0,,,,,11455519,5.133333,1.961111,8.15,75.765025,0,
2020-01-06,Cyprus,0,0,0,0,,,,,875899,14.347222,9.645833,16.555556,73.046081,5.08,10.16
2020-01-06,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-06,Netherlands,0,0,0,0,,,,,17282163,5.743056,3.729167,6.722222,85.148725,0,
2020-01-06,Vatican City,0,0,0,0,,,,,809,7.714286,3.65873,12.119048,46.700821,0,
2020-01-06,Austria,0,0,0,0,,,,,8858775,-1.2,-4.7,2.616667,81.08284,0,
2020-01-06,Denmark,0,0,0,0,,,,,5806081,6.344444,4.822222,7.45,94.357328,0.649111,
2020-01-06,Monaco,0,0,0,0,,,,,39244,7.214286,3.833333,11.293651,74.921712,0.036286,
2020-01-06,San Marino,0,0,0,0,,,,,33938,4.104938,-0.111111,9.246914,72.543207,2.229556,
2020-01-06,Andorra,0,0,0,0,,,,,77265,4.125,-0.375,10.583333,65.127573,2.4765,
2020-01-06,Germany,0,0,1,0,,,,,83019213,2.616667,0.15,4.338889,85.065169,0,
2020-01-06,Turkey,0,0,0,0,,,,,82003882,2.783333,-3.238889,6.511111,69.114261,0,20.32
2020-01-07,Finland,1,0,2,0,,,,,5517919,1.077778,-0.338889,2.438889,97.530763,1.2065,77.288571
2020-01-07,Andorra,0,0,0,0,,,,,77265,5.472222,1.152778,11.222222,65.849295,5.0165,
2020-01-07,Sweden,0,0,0,0,,,,,10230185,4.15,2.622222,5.194444,84.130793,0.254,
2020-01-07,Belarus,0,0,0,0,,,,,9449321,-0.077778,-1.016667,0.472222,96.285495,0.34925,13.062857
2020-01-07,France,0,0,0,0,,,,,67012883,7.638889,3.772222,9.9,98.277446,0.564444,
2020-01-07,Faroe Islands,0,0,0,0,,,,,48865,7.425926,3.740741,10.425926,84.08681,8.636,
2020-01-07,Latvia,0,0,0,0,,,,,1919968,2.083333,1.763889,2.423611,97.236529,0,
2020-01-07,Slovenia,0,0,0,0,,,,,2080908,-2.688889,-7.577778,3.844444,74.50956,0,
2020-01-07,Belgium,0,0,0,0,,,,,11455519,6.527778,3.833333,8.122222,89.854104,0.85725,
2020-01-07,Vatican City,0,0,0,0,,,,,809,6.703704,1.62963,11.141975,63.725738,0,
2020-01-07,Italy,0,0,0,0,,,,,60359546,6.083333,0.583333,10.076389,60.543498,0,
2020-01-07,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-07,Romania,0,0,0,0,,,,,19414458,-9.788889,-14.161111,-4.616667,84.117074,0,306.916667
2020-01-07,Armenia,0,0,0,0,,,,,2963234,-1.494444,-4.822222,3.722222,79.456562,0,
2020-01-07,Portugal,0,0,0,0,,,,,10276617,9.173611,3.840278,14.666667,80.670311,0,
2020-01-07,Switzerland,0,0,0,0,,,,,8544527,0.012346,-3.808642,4.277778,72.028763,0,
2020-01-07,Ukraine,0,0,0,0,,,,,43733759,-3.111111,-5.847222,0.375,80.014617,0,10.16
2020-01-07,Netherlands,0,0,0,0,,,,,17282163,6.541667,3.013889,7.965278,92.937252,0.635,
2020-01-07,Turkey,0,0,0,0,,,,,82003882,5.944444,3.394444,8.138889,65.635485,0.28575,30.48
2020-01-07,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-07,Gibraltar,0,0,0,0,,,,,33691,12.41358,8.635802,16.895062,77.296249,0,
2020-01-07,Czech Republic,0,0,0,0,,,,,10649800,-1.783333,-6.494444,1.2,88.407513,0,20.32
2020-01-07,Greece,0,0,0,0,,,,,10724599,4.95,2.355556,7.811111,61.376175,8.73125,
2020-01-07,Luxembourg,0,0,0,0,,,,,613894,3.505556,0.222222,5.088889,95.18411,0.798286,
2020-01-07,Croatia,0,0,0,0,,,,,4076246,-0.622222,-6.183333,5.938889,60.842104,0,
2020-01-07,Hungary,0,0,0,0,,,,,9772756,-2.08642,-6.876543,3.592593,74.101084,0,
2020-01-07,Norway,0,0,0,0,,,,,5328212,4.407407,2.135802,6.944444,84.009969,4.741333,234.95
2020-01-07,Ireland,0,0,0,0,,,,,4904240,10.618056,4.347222,13.451389,85.707571,2.4765,
2020-01-07,Iceland,0,0,0,0,,,,,356991,-2.518519,-5.401235,0.401235,87.716068,0,391.16
2020-01-07,Bulgaria,0,0,0,0,,,,,7000039,-1.462963,-6.006173,2.975309,72.459307,0.423333,40.64
2020-01-07,Malta,0,0,0,0,,,,,493559,8.805556,4.083333,13.838889,62.562184,0,
2020-01-07,Denmark,0,0,0,0,,,,,5806081,5.894444,4.033333,7.511111,92.231968,0.1905,
2020-01-07,Lithuania,0,0,0,0,,,,,2794184,1.208333,0.847222,1.902778,96.222147,0.169333,
2020-01-07,Albania,0,0,0,0,,,,,2862427,2.272222,-3.772222,8.361111,42.06026,0.0254,
2020-01-07,San Marino,0,0,0,0,,,,,33938,2.144444,-1.7,6,81.211743,2.1082,
2020-01-07,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,-2.796296,-8.685185,3.074074,61.929525,6.660444,173.566667
2020-01-07,Cyprus,0,0,0,0,,,,,875899,11.597222,8.965278,13.784722,78.423039,17.4625,20.32
2020-01-07,Austria,0,0,0,0,,,,,8858775,-0.288889,-5.094444,3.822222,87.60012,0.649111,800.1
2020-01-07,Slovakia,0,0,0,0,,,,,5450421,-6.469136,-10.487654,-1.679012,65.44266,13.349111,556.5775
2020-01-07,Estonia,0,0,0,0,,,,,1324820,3.25,1.516667,4.677778,95.24541,0.762,10.16
2020-01-07,Monaco,0,0,0,0,,,,,39244,7.015873,4.396825,10.515873,76.388569,0,
2020-01-07,Russia,0,0,0,0,,,,,145934460,-7.703704,-10.925926,-5.240741,87.212367,2.032,709.506667
2020-01-07,Germany,0,0,1,0,,,,,83019213,3.416667,1.288889,5.827778,90.875784,0.254,
2020-01-07,Spain,0,0,0,0,,,,,46937060,5.888889,-0.320988,14.462963,64.03699,0,
2020-01-07,United Kingdom,0,0,0,0,,,,,66647112,8.407407,3.561728,11.654321,85.10651,3.628571,
2020-01-08,Finland,0,0,2,0,,,,,5517919,2.055556,0.483333,3.022222,92.970193,5.5245,70.394286
2020-01-08,Vatican City,0,0,0,0,,,,,809,9.024691,3.888889,14.425926,56.674496,0,
2020-01-08,Lithuania,0,0,0,0,,,,,2794184,2.194444,0.430556,4.805556,90.30195,1.524,
2020-01-08,Armenia,0,0,0,0,,,,,2963234,-2.6,-6.35,3.35,78.453618,9.9314,
2020-01-08,Croatia,0,0,0,0,,,,,4076246,0.655556,-4.6,7.383333,68.861506,0,
2020-01-08,Monaco,0,0,0,0,,,,,39244,8.619048,4.214286,14.103175,55.750787,0,
2020-01-08,Netherlands,0,0,0,0,,,,,17282163,10.027778,7.097222,11.694444,96.000257,0.3175,
2020-01-08,Denmark,0,0,0,0,,,,,5806081,7.216667,4.144444,9.866667,89.840428,1.2065,
2020-01-08,Slovenia,0,0,0,0,,,,,2080908,-1.972222,-6.877778,6.011111,78.810605,0,
2020-01-08,Cyprus,0,0,0,0,,,,,875899,10.569444,7.881944,13.694444,83.2196,14.31925,10.16
2020-01-08,Bulgaria,0,0,0,0,,,,,7000039,-2.67284,-8.191358,4.407407,72.322434,0,30.48
2020-01-08,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,-1.123457,-6.283951,3.308642,73.032336,5.559778,156.633333
2020-01-08,Hungary,0,0,0,0,,,,,9772756,-1.62963,-5.888889,3.703704,83.495755,0,
2020-01-08,Estonia,0,0,0,0,,,,,1324820,4.083333,2.488889,6.583333,92.730543,4.191,
2020-01-08,Romania,0,0,0,0,,,,,19414458,-9.044444,-13.094444,-3.35,77.952474,0,358.14
2020-01-08,Turkey,0,0,0,0,,,,,82003882,3.477778,0.388889,6.783333,85.217159,1.778,
2020-01-08,Albania,0,0,0,0,,,,,2862427,3.477778,-3.261111,10.761111,36.360458,0,
2020-01-08,Greece,0,0,0,0,,,,,10724599,4.994444,2.016667,8.744444,53.781727,0.9652,
2020-01-08,Sweden,0,0,0,0,,,,,10230185,4.822222,2,7.833333,72.444791,0.762,
2020-01-08,Austria,0,0,0,0,,,,,8858775,1.605556,-1.183333,4.066667,84.129215,0.381,800.1
2020-01-08,Belgium,0,0,0,0,,,,,11455519,10.272222,6.561111,11.605556,95.342732,1.044222,
2020-01-08,Faroe Islands,0,0,0,0,,,,,48865,4.111111,1.925926,6.462963,67.590578,32.258,
2020-01-08,United Kingdom,0,0,0,0,,,,,66647112,5.839506,3.185185,9.561728,80.727203,3.499556,
2020-01-08,Italy,0,0,0,0,,,,,60359546,9.104167,3.173611,13.875,53.111139,0,
2020-01-08,Germany,0,0,1,0,,,,,83019213,5.827778,4.022222,7.327778,90.872134,1.27,
2020-01-08,Belarus,0,0,0,0,,,,,9449321,-0.277778,-1.203704,0.716049,92.089706,0.181429,15.24
2020-01-08,Iceland,0,0,0,0,,,,,356991,-5.104938,-7.203704,-2.475309,86.458027,0,419.1
2020-01-08,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-08,Czech Republic,0,0,0,0,,,,,10649800,1.627778,-1.583333,4.6,89.808442,0.0254,10.16
2020-01-08,Norway,0,0,0,0,,,,,5328212,4.222222,1.765432,7.154321,80.800834,3.852333,219.71
2020-01-08,Spain,0,0,0,0,,,,,46937060,6.753086,0.32716,15.302469,58.181746,0,
2020-01-08,Latvia,0,0,0,0,,,,,1919968,2.652778,1.486111,5.152778,92.991359,0,
2020-01-08,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-08,Gibraltar,0,0,0,0,,,,,33691,11.604938,7.185185,16.512346,82.379854,0,
2020-01-08,Slovakia,0,0,0,0,,,,,5450421,-3.679012,-9.487654,0.993827,68.758855,4.430889,542.6075
2020-01-08,Andorra,0,0,0,0,,,,,77265,7.458333,2.75,13.875,68.676783,2.4765,
2020-01-08,France,0,0,0,0,,,,,67012883,10.638889,9.005556,11.983333,96.624531,1.100667,
2020-01-08,Malta,0,0,0,0,,,,,493559,9.691358,6.283951,13.401235,77.085027,0,
2020-01-08,Switzerland,0,0,0,0,,,,,8544527,0.635802,-3.444444,6.530864,61.642769,0,
2020-01-08,San Marino,0,0,0,0,,,,,33938,3.822222,-0.527778,8.661111,76.357908,0.889,
2020-01-08,Ukraine,0,0,0,0,,,,,43733759,-3.097222,-6.444444,1.027778,83.957108,0,10.16
2020-01-08,Portugal,0,0,0,0,,,,,10276617,10.131944,4.763889,15.166667,86.332499,0,
2020-01-08,Russia,0,0,0,0,,,,,145934460,-13.351852,-17.166667,-9.481481,84.389262,0.846667,624.84
2020-01-08,Ireland,0,0,0,0,,,,,4904240,6.138889,3.868056,8.506944,82.687301,0.66675,
2020-01-08,Luxembourg,0,0,0,0,,,,,613894,6.45,2.955556,8.472222,97.253127,1.608667,
2020-01-09,Switzerland,0,0,0,0,,,,,8544527,1.530864,-1.641975,6.895062,66.081822,0,
2020-01-09,Romania,0,0,0,0,,,,,19414458,-7.111111,-12.616667,-2.311111,78.638689,0.056444,427.355
2020-01-09,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-09,Slovakia,0,0,0,0,,,,,5450421,-0.240741,-4.222222,1.240741,96.032916,1.778,753.872
2020-01-09,Albania,0,0,0,0,,,,,2862427,2.777778,-4.222222,9.894444,52.358579,0,
2020-01-09,Croatia,0,0,0,0,,,,,4076246,1.5,-4.044444,8.916667,69.753564,0,
2020-01-09,Norway,0,0,0,0,,,,,5328212,2.62963,0.839506,4.469136,82.367425,9.694333,304.8
2020-01-09,Portugal,0,0,0,0,,,,,10276617,13.604167,11.1875,15.680556,90.811032,0.072571,
2020-01-09,Latvia,0,0,0,0,,,,,1919968,3.222222,1.833333,5.118056,87.819903,0,
2020-01-09,Ukraine,0,0,0,0,,,,,43733759,-0.888889,-4.194444,0.805556,87.294487,0.381,10.16
2020-01-09,Gibraltar,0,0,0,0,,,,,33691,12.518519,8.938272,16.91358,78.947656,0,
2020-01-09,Spain,1,0,1,0,,,,,46937060,6.722222,1.425926,12.703704,70.884126,0,
2020-01-09,San Marino,0,0,0,0,,,,,33938,3.911111,-0.616667,10.066667,71.7572,0.1016,
2020-01-09,Estonia,0,0,0,0,,,,,1324820,2.894444,1.261111,6.583333,88.653747,0.0254,
2020-01-09,Faroe Islands,0,0,0,0,,,,,48865,5,3.166667,5.833333,74.962454,14.478,
2020-01-09,Slovenia,0,0,0,0,,,,,2080908,0.616667,-4.883333,8.394444,74.956493,0,
2020-01-09,Armenia,0,0,0,0,,,,,2963234,-3.016667,-7.5,3.772222,77.521783,0,
2020-01-09,Ireland,0,0,0,0,,,,,4904240,2.611111,0.6875,4.916667,93.538677,5.49275,10.16
2020-01-09,Netherlands,0,0,0,0,,,,,17282163,11.25,8.666667,12.4375,95.679321,2.50825,
2020-01-09,Belarus,0,0,0,0,,,,,9449321,1.772222,-0.677778,3.85,95.357408,2.413,10.16
2020-01-09,Belgium,0,0,0,0,,,,,11455519,11.272222,9.888889,12.216667,90.579715,2.596444,
2020-01-09,Bulgaria,0,0,0,0,,,,,7000039,-0.679012,-7.179012,6.469136,70.867871,0,10.16
2020-01-09,France,0,0,0,0,,,,,67012883,10.55,6.883333,13.322222,86.080422,0.733778,
2020-01-09,Vatican City,0,0,0,0,,,,,809,8.12963,2.45679,13.950617,67.755729,0,
2020-01-09,Italy,0,0,0,0,,,,,60359546,7.395833,1.5,12.951389,65.008016,0,
2020-01-09,Turkey,0,0,0,0,,,,,82003882,0.588889,-0.961111,2.866667,76.760179,1.2446,40.64
2020-01-09,Andorra,0,0,0,0,,,,,77265,6.666667,2.583333,11.611111,74.404557,2.6035,
2020-01-09,Iceland,0,0,0,0,,,,,356991,-5.277778,-6.765432,-2.925926,87.225026,0,
2020-01-09,Germany,0,0,1,0,,,,,83019213,9.061111,6.961111,10.6,92.668348,9.652,
2020-01-09,Lithuania,0,0,0,0,,,,,2794184,3.319444,1.472222,5.430556,90.275431,0.254,
2020-01-09,Monaco,0,0,0,0,,,,,39244,7.444444,4.119048,11.793651,71.367053,0,
2020-01-09,Austria,0,0,0,0,,,,,8858775,3.738889,0.466667,8.522222,81.858823,0.635,779.78
2020-01-09,Denmark,0,0,0,0,,,,,5806081,5.477778,2.622222,8.733333,96.824686,0,
2020-01-09,Sweden,0,0,0,0,,,,,10230185,-0.722222,-4.938889,2.938889,73.958436,0,
2020-01-09,Malta,0,0,0,0,,,,,493559,10.238889,6.544444,14.522222,72.634064,0.0508,
2020-01-09,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,-2.979167,-8.256944,2.784722,79.555137,4.98475,149.86
2020-01-09,Russia,0,0,0,0,,,,,145934460,-20.333333,-23.962963,-17.814815,80.876104,0.677333,709.506667
2020-01-09,Greece,0,0,0,0,,,,,10724599,5.172222,0.505556,10.477778,56.008856,0,
2020-01-09,Cyprus,0,0,0,0,,,,,875899,12.333333,8.534722,15.451389,64.52931,19.84375,
2020-01-09,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-09,Finland,0,0,2,0,,,,,5517919,0.116667,-1.166667,2.505556,77.950712,0,67.491429
2020-01-09,Czech Republic,0,0,0,0,,,,,10649800,2.355556,0.177778,4.372222,94.750181,2.1844,10.16
2020-01-09,Hungary,0,0,0,0,,,,,9772756,0.314815,-3.41358,3.623457,86.881629,0,
2020-01-09,Luxembourg,0,0,0,0,,,,,613894,8.527778,7.172222,9.516667,96.052624,8.551333,
2020-01-09,United Kingdom,0,0,0,0,,,,,66647112,3.177778,2.133333,4.3,95.355983,6.9215,10.16
2020-01-10,Russia,0,0,0,0,,,,,145934460,-13.666667,-22.092593,-10.925926,77.63695,1.524,700.193333
2020-01-10,United Kingdom,0,0,0,0,,,,,66647112,3.055556,-0.4,5.938889,88.994861,3.3274,
2020-01-10,Iceland,0,0,0,0,,,,,356991,-1.111111,-5.191358,2.703704,85.653123,0,439.42
2020-01-10,Sweden,0,0,0,0,,,,,10230185,-6.916667,-9.777778,-2.75,83.400644,0,
2020-01-10,Belgium,0,0,0,0,,,,,11455519,6.966667,4.233333,9.994444,89.614395,4.741333,
2020-01-10,San Marino,0,0,0,0,,,,,33938,6.188889,0.25,13.288889,73.644515,0,
2020-01-10,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-10,Spain,1,0,2,0,,,,,46937060,6.444444,1.944444,11.419753,61.750982,0,
2020-01-10,Norway,0,0,0,0,,,,,5328212,2.901235,1.067901,4.061728,89.908834,3.090333,530.86
2020-01-10,Armenia,0,0,0,0,,,,,2963234,-1.961111,-5.705556,3.155556,76.657284,0,
2020-01-10,Cyprus,0,0,0,0,,,,,875899,11.736111,6.284722,15.819444,57.142349,0.4445,
2020-01-10,Romania,0,0,0,0,,,,,19414458,-0.122222,-4.061111,5.311111,79.599118,0.0254,295.656
2020-01-10,Andorra,0,0,0,0,,,,,77265,5.333333,2.708333,8.555556,78.658227,2.7305,
2020-01-10,Lithuania,0,0,0,0,,,,,2794184,5.305556,1.819444,7.291667,97.078661,9.990667,
2020-01-10,Portugal,0,0,0,0,,,,,10276617,10.951389,7.506944,14.083333,70.512773,0.145143,
2020-01-10,Belarus,0,0,0,0,,,,,9449321,1.738889,-0.35,2.705556,97.813987,2.88925,
2020-01-10,Denmark,0,0,0,0,,,,,5806081,4.805556,2.983333,8.722222,95.025161,9.3345,
2020-01-10,Switzerland,0,0,0,0,,,,,8544527,0.438272,-3.197531,4.444444,78.600184,0.03175,
2020-01-10,Germany,0,0,1,0,,,,,83019213,7.311111,4.072222,9.688889,85.877762,4.064,
2020-01-10,Faroe Islands,0,0,0,0,,,,,48865,6.166667,4.407407,8.666667,79.34999,2.794,
2020-01-10,Slovakia,0,0,0,0,,,,,5450421,-0.444444,-3.734568,3.024691,78.03453,1.27,492.76
2020-01-10,Albania,0,0,0,0,,,,,2862427,4.104938,-3.648148,11.95679,67.333289,0,
2020-01-10,Estonia,0,0,0,0,,,,,1324820,0.355556,-3,4.038889,94.196118,0,
2020-01-10,Turkey,0,0,0,0,,,,,82003882,-0.316667,-4.3,2.694444,70.523236,0,15.24
2020-01-10,Slovenia,0,0,0,0,,,,,2080908,2.183333,-3.388889,10.661111,73.686243,0,
2020-01-10,Gibraltar,0,0,0,0,,,,,33691,11.907407,8.024691,15.41358,77.310766,0,
2020-01-10,Finland,0,0,2,0,,,,,5517919,-2.705556,-5.083333,-0.388889,92.134403,0,66.04
2020-01-10,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,-0.555556,-5.376543,5.222222,73.726467,4.430889,139.7
2020-01-10,France,0,0,0,0,,,,,67012883,7.694444,4.727778,10.888889,83.470177,4.148667,
2020-01-10,Croatia,0,0,0,0,,,,,4076246,3.977778,-2.25,11.494444,72.768587,0,
2020-01-10,Luxembourg,0,0,0,0,,,,,613894,5.177778,2.194444,7.394444,93.587219,5.842,
2020-01-10,Czech Republic,0,0,0,0,,,,,10649800,1.888889,-0.655556,4.6,89.121958,1.2954,
2020-01-10,Italy,0,0,0,0,,,,,60359546,7.958333,2.423611,13.173611,71.975941,0,
2020-01-10,Vatican City,0,0,0,0,,,,,809,9.302469,3.314815,14.814815,73.545095,0,
2020-01-10,Ireland,0,0,0,0,,,,,4904240,5.368056,0.798611,10.388889,87.246503,1.11125,
2020-01-10,Ukraine,0,0,0,0,,,,,43733759,1.138889,0.138889,2.166667,95.903058,0.889,10.16
2020-01-10,Malta,0,0,0,0,,,,,493559,10.205556,6.066667,15.194444,71.68733,0,
2020-01-10,Hungary,0,0,0,0,,,,,9772756,-0.851852,-3.401235,3.228395,90.344633,0,
2020-01-10,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-10,Netherlands,0,0,0,0,,,,,17282163,6.472222,1.458333,10.493056,89.970606,3.96875,
2020-01-10,Latvia,0,0,0,0,,,,,1919968,2.567901,1.524691,3.666667,97.830615,0,
2020-01-10,Bulgaria,0,0,0,0,,,,,7000039,2.123457,-3.493827,10.512346,69.478232,0,10.16
2020-01-10,Austria,0,0,0,0,,,,,8858775,2.161111,-1.538889,6.544444,85.171944,0,759.46
2020-01-10,Greece,0,0,0,0,,,,,10724599,6.238889,-0.166667,13.483333,58.372716,0,
2020-01-10,Monaco,0,0,0,0,,,,,39244,6.698413,3.388889,9.357143,81.217674,0,
2020-01-11,Andorra,0,0,0,0,,,,,77265,2.972222,-1.208333,7.638889,63.215412,1.2065,
2020-01-11,Denmark,0,0,0,0,,,,,5806081,4.655556,1.161111,6.822222,92.526928,0.60325,
2020-01-11,Armenia,0,0,0,0,,,,,2963234,-3.838889,-7.522222,3.005556,69.180448,9.9822,10.16
2020-01-11,Russia,0,0,0,0,,,,,145934460,-13.388889,-14.222222,-11.777778,79.951125,4.064,878.84
2020-01-11,Italy,0,0,0,0,,,,,60359546,7.190476,2.801587,13.396825,73.718099,0,
2020-01-11,Macedonia,0,0,0,0,,,,,2077132,,,,,,
2020-01-11,Sweden,0,0,0,0,,,,,10230185,-0.705556,-10.427778,5.877778,84.460178,0,
2020-01-11,Finland,0,0,2,0,,,,,5517919,-2.577778,-4.655556,0.266667,95.935468,1.143,140.546667
2020-01-11,Austria,0,0,0,0,,,,,8858775,2.705556,-1.911111,6.75,84.27006,0.7112,
2020-01-11,Faroe Islands,0,0,0,0,,,,,48865,5.814815,1.333333,9.333333,78.251671,11.43,
2020-01-11,Estonia,0,0,0,0,,,,,1324820,-2.05,-5.744444,2.45,94.479794,0,
2020-01-11,Malta,0,0,0,0,,,,,493559,10.432099,7.265432,14.345679,78.040109,0,
2020-01-11,Ukraine,0,0,0,0,,,,,43733759,3.430556,1.347222,5.055556,90.731004,0.381,
2020-01-11,Luxembourg,0,0,0,0,,,,,613894,2.011111,0.422222,3.538889,90.188588,0.03175,
2020-01-11,Slovakia,0,0,0,0,,,,,5450421,-2.166667,-5.092593,1.012346,87.487082,3.443111,534.488571
2020-01-11,Albania,0,0,0,0,,,,,2862427,3.465278,-0.277778,7.256944,78.798891,0.03175,
2020-01-11,Latvia,0,0,0,0,,,,,1919968,1.283951,0.246914,2.32716,90.549109,0,
2020-01-11,Georgia,0,0,0,0,,,,,3989175,,,,,,
2020-01-11,Cyprus,0,0,0,0,,,,,875899,11.069444,5.131944,16.173611,65.778506,0,
2020-01-11,Turkey,0,0,0,0,,,,,82003882,-0.594444,-6.283333,5.755556,70.357109,0,10.16
2020-01-11,Spain,0,0,2,0,,,,,46937060,3.493827,-0.598765,11.493827,65.889727,0,
2020-01-11,United Kingdom,0,0,0,0,,,,,66647112,8.561111,4.766667,10.85,86.046258,1.632857,
2020-01-11,Gibraltar,0,0,0,0,,,,,33691,11.617284,7.320988,16.54321,72.979085,0.03175,
2020-01-11,France,0,0,0,0,,,,,67012883,4.705556,0.666667,8.638889,83.107771,0.225778,
2020-01-11,Croatia,0,0,0,0,,,,,4076246,1.566667,-2.083333,6.966667,83.912622,0,
2020-01-11,Lithuania,0,0,0,0,,,,,2794184,2.75,0.916667,5.375,89.817445,14.393333,
2020-01-11,Belarus,0,0,0,0,,,,,9449321,2.45,-0.138889,4.327778,94.967335,5.588,
2020-01-11,San Marino,0,0,0,0,,,,,33938,5.444444,1.679012,9.969136,82.53853,0,
2020-01-11,Greece,0,0,0,0,,,,,10724599,6.261111,1.2,13.683333,74.751746,0,
2020-01-11,Hungary,0,0,0,0,,,,,9772756,0.364198,-3.882716,6.753086,86.193983,0,
2020-01-11,Slovenia,0,0,0,0,,,,,2080908,0.466667,-3.827778,6.955556,86.003823,0,
2020-01-11,Czech Republic,0,0,0,0,,,,,10649800,1.938889,-1.377778,5.133333,85.180477,0.3048,
2020-01-11,Switzerland,0,0,0,0,,,,,8544527,0.148148,-4.549383,4.759259,70.837179,0,
2020-01-11,Romania,0,0,0,0,,,,,19414458,-1.822222,-6.477778,3.472222,84.50175,0,443.653333
2020-01-11,Belgium,0,0,0,0,,,,,11455519,4.9,3.361111,6.733333,80.463938,1.7272,
2020-01-11,Monaco,0,0,0,0,,,,,39244,8.342593,4.925926,13.407407,70.666687,0.719667,
2020-01-11,Portugal,0,0,0,0,,,,,10276617,8.675926,5.694444,12.861111,69.697523,0,
2020-01-11,Iceland,0,0,0,0,,,,,356991,-2.364198,-8.259259,1.851852,83.869534,0,429.26
2020-01-11,Netherlands,0,0,0,0,,,,,17282163,5.319444,0.986111,7.270833,84.333631,0.1905,
2020-01-11,Germany,0,0,1,0,,,,,83019213,2.794444,0.311111,5.2,82.495122,0.0635,
2020-01-11,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,-0.048611,-5.013889,5.979167,80.891485,4.98475,74.93
2020-01-11,Ireland,0,0,0,0,,,,,4904240,9.486111,5.5,12.277778,90.442654,11.176,
2020-01-11,Norway,0,0,0,0,,,,,5328212,3.771605,1.67284,6.049383,80.856947,2.032,370.84
2020-01-11,Vatican City,0,0,0,0,,,,,809,8.111111,4.603175,13.68254,75.385653,0,
2020-01-11,Bulgaria,0,0,0,0,,,,,7000039,3.623457,-1.635802,10.148148,72.471417,0,
2020-01-12,Malta,0,0,0,0,,,,,493559,10.753086,7.432099,13.814815,83.618119,0.818444,
2020-01-12,Andorra,0,0,0,0,,,,,77265,2.555556,-2.430556,9.361111,61.426633,0.0635,
2020-01-12,Croatia,0,0,0,0,,,,,4076246,1.694444,-2.461111,6.944444,73.323255,0,
2020-01-12,Finland,0,0,2,0,,,,,5517919,0.766667,-1.938889,2.483333,89.446309,1.185333,68.942857
2020-01-12,Slovenia,0,0,0,0,,,,,2080908,0.538889,-3.816667,6.927778,82.21535,0,
2020-01-12,Bosnia and Herzegovina,0,0,0,0,,,,,3280815,1.925926,-2.345679,6.179012,72.073708,7.817556,140.546667
2020-01-12,Ukraine,0,0,0,0,,,,,43733759,0.25,-1.097222,2.263889,81.953415,0,
2020-01-12,San Marino,0,0,0,0,,,,,33938,5.740741,1.524691,10.277778,79.82373,0,
2020-01-12,Portugal,0,0,0,0,,,,,10276617,8.37963,3.481481,14.111111,73.947891,0,
2020-01-12,Norway,0,0,0,0,,,,,5328212,3.141975,1.191358,5.148148,84.463968,5.926667,345.44
2020-01-12,Sweden,0,0,0,0,,,,,10230185,2.533333,-2.577778,6.277778,81.005899,2.159,
2020-01-12,Belgium,0,0,0,0,,,,,11455519,6.216667,3.705556,8.411111,84.722938,0.282222,
2020-01-12,Faroe Islands,0,0,0,0,,,,,48865,3.62963,1.259259,5.333333,74.692159,7.874,
